"codgeo","year0","value0","year1","value1"
"240600551",1999,23.3,2014,23.8
"240600585",1999,19.8,2014,22.4
"240600593",1999,17.2,2014,20.3
"240700302",1999,26.6,2014,27.6
"240700617",1999,23.1,2014,25.7
"240700716",1999,22.1,2014,21.3
"240700815",1999,23.6,2014,21.2
"240700864",1999,17.4,2014,20.2
"240800821",1999,14.7,2014,19.4
"240800847",1999,18.1,2014,19
"240800862",1999,18.1,2014,18
"240800920",1999,21.6,2014,22.8
"240900431",1999,22.7,2014,27.6
"240900464",1999,23.6,2014,28.8
"241000223",1999,15.4,2014,16
"241000405",1999,17.5,2014,23.3
"241000447",1999,21.9,2014,22.6
"241000488",1999,17.7,2014,18.9
"241100593",1999,21.2,2014,24.1
"241200187",1999,15.8,2014,19.5
"241200542",1999,27.3,2014,31.2
"241200567",1999,21.8,2014,24.7
"241200625",1999,23.8,2014,22.6
"241200641",1999,23.3,2014,23.8
"241200658",1999,20.1,2014,21.7
"241200674",1999,28.3,2014,26.8
"241200765",1999,24.9,2014,26.6
"241200807",1999,27.7,2014,31.4
"241200906",1999,27.1,2014,26.1
"241200914",1999,26.6,2014,27.8
"241300375",1999,20.4,2014,25.5
"241300417",1999,16.8,2014,21.6
"241400415",1999,23.1,2014,30.9
"241400514",1999,15.8,2014,17.9
"241400555",1999,15.8,2014,21.7
"241400860",1999,14.8,2014,22.7
"241400878",1999,16.8,2014,20.4
"241500230",1999,17.0,2014,22.6
"241500255",1999,25.1,2014,32
"241500271",1999,23.6,2014,27.8
"241501055",1999,24.5,2014,29.5
"241501089",1999,23.9,2014,27.4
"241501139",1999,28.3,2014,31.2
"241600303",1999,21.8,2014,22.4
"241700434",1999,16.8,2014,21.9
"241700459",1999,23.4,2014,30.2
"241700517",1999,19.1,2014,18.7
"241700624",1999,26.6,2014,33.1
"241700632",1999,20.9,2014,21.8
"241700640",1999,28.2,2014,34.2
"241700699",1999,23.0,2014,25.4
"241800325",1999,18.6,2014,20.8
"241800374",1999,14.1,2014,14.6
"241800424",1999,22.8,2014,21.6
"241800432",1999,25.9,2014,29.7
"241800457",1999,18.1,2014,20.9
"241800507",1999,15.6,2014,20.9
"241900133",1999,25.3,2014,24.9
"241927201",1999,24.1,2014,25.1
"241927243",1999,31.0,2014,28.2
"242000354",1999,16.6,2014,20.3
"242000495",1999,24.6,2014,24.5
"242000503",1999,18.1,2014,20.1
"242010056",1999,16.4,2014,20.2
"242010130",1999,23.1,2014,24.7
"242020071",1999,18.0,2014,18.1
"242020105",1999,17.3,2014,19.9
"242100154",1999,14.3,2014,16.5
"242100410",1999,13.7,2014,17.9
"242101434",1999,21.6,2014,26.4
"242101442",1999,26.2,2014,29
"242101459",1999,21.5,2014,23.4
"242101491",1999,18.7,2014,24.1
"242101509",1999,20.0,2014,19.7
"242200715",1999,27.8,2014,27.3
"242400752",1999,28.9,2014,30.4
"242400935",1999,27.2,2014,30.7
"242401024",1999,27.8,2014,28.8
"242500320",1999,13.3,2014,12.7
"242500338",1999,15.1,2014,17.5
"242500361",1999,12.7,2014,17
"242504116",1999,14.3,2014,15.8
"242504181",1999,15.5,2014,15.6
"242504355",1999,13.6,2014,13.3
"242504371",1999,19.9,2014,22.6
"242504447",1999,15.7,2014,18.7
"242504488",1999,17.0,2014,16.5
"242504496",1999,14.8,2014,13.8
"242600252",1999,16.0,2014,18.2
"242600492",1999,23.9,2014,25.5
"242600534",1999,24.8,2014,25.7
"242700276",1999,14.1,2014,15.9
"242700607",1999,14.1,2014,15.6
"242700623",1999,11.9,2014,14.6
"242852465",1999,23.7,2014,20.9
"242900074",1999,15.8,2014,19.1
"242900314",1999,13.9,2014,17.1
"242900553",1999,15.8,2014,17.8
"242900561",1999,27.6,2014,25.5
"242900629",1999,31.4,2014,34.7
"242900645",1999,23.4,2014,26.5
"242900660",1999,18.3,2014,26
"242900694",1999,22.0,2014,23
"242900702",1999,24.2,2014,28.2
"242900710",1999,23.7,2014,22.2
"242900744",1999,22.7,2014,23.9
"242900751",1999,17.5,2014,16.1
"242900769",1999,21.2,2014,24.9
"242900793",1999,18.7,2014,20.2
"242900801",1999,14.9,2014,16.2
"242900835",1999,20.8,2014,23.7
"243000270",1999,22.3,2014,26
"243000296",1999,18.4,2014,17.6
"243000569",1999,16.0,2014,17.7
"243000585",1999,15.3,2014,16.9
"243000593",1999,14.6,2014,17
"243000643",1999,16.2,2014,19.2
"243000650",1999,20.2,2014,25.6
"243000684",1999,14.4,2014,16.9
"243100518",1999,13.2,2014,14.1
"243100567",1999,23.0,2014,24
"243100633",1999,10.9,2014,16.3
"243100732",1999,11.8,2014,14.7
"243100773",1999,22.2,2014,18.6
"243100781",1999,8.5,2014,12.5
"243100815",1999,10.4,2014,16
"243200391",1999,24.7,2014,26.3
"243200409",1999,26.5,2014,28.1
"243200417",1999,25.8,2014,29.8
"243200425",1999,25.2,2014,30.4
"243200458",1999,26.4,2014,29.4
"243200508",1999,27.3,2014,30.2
"243200599",1999,25.7,2014,24.7
"243200607",1999,26.1,2014,31.1
"243300316",1999,14.6,2014,15.7
"243300563",1999,22.8,2014,28.7
"243300811",1999,20.6,2014,19.5
"243301165",1999,9.5,2014,19.2
"243301181",1999,16.4,2014,14.8
"243301215",1999,13.3,2014,15
"243301223",1999,14.9,2014,15
"243301249",1999,11.1,2014,16.7
"243301264",1999,12.1,2014,15
"243301355",1999,13.5,2014,17.7
"243301371",1999,25.9,2014,27.7
"243301389",1999,14.2,2014,13.3
"243301397",1999,14.2,2014,16.4
"243301405",1999,17.0,2014,14.6
"243301439",1999,15.4,2014,19
"243301447",1999,10.9,2014,13.1
"243301454",1999,22.9,2014,22.7
"243301504",1999,20.6,2014,23.2
"243400017",1999,13.5,2014,15.5
"243400355",1999,22.1,2014,20.7
"243400470",1999,15.5,2014,23.5
"243400488",1999,20.1,2014,22
"243400520",1999,15.6,2014,17.7
"243400694",1999,18.6,2014,17.6
"243400736",1999,25.6,2014,25.2
"243400769",1999,22.3,2014,23.6
"243400819",1999,22.4,2014,25.9
"243500139",1999,11.1,2014,14.1
"243500550",1999,12.1,2014,14.2
"243500618",1999,16.5,2014,15.2
"243500634",1999,19.1,2014,17.8
"243500659",1999,10.8,2014,12.3
"243500667",1999,13.4,2014,12.4
"243500725",1999,24.3,2014,30
"243500733",1999,19.2,2014,16.9
"243500741",1999,18.4,2014,19.9
"243500774",1999,13.5,2014,13.6
"243500782",1999,19.0,2014,24.3
"243600202",1999,29.0,2014,29.5
"243600236",1999,21.7,2014,24.6
"243600293",1999,24.4,2014,25.2
"243600301",1999,22.0,2014,23.7
"243600319",1999,24.4,2014,27.2
"243600327",1999,15.9,2014,20.7
"243600343",1999,28.9,2014,30
"243600350",1999,26.5,2014,29.3
"243700499",1999,16.2,2014,17.2
"243700754",1999,15.3,2014,19
"243700820",1999,19.2,2014,20.1
"243800604",1999,9.7,2014,13.3
"243800745",1999,13.7,2014,17.3
"243800778",1999,15.2,2014,17.6
"243800844",1999,17.5,2014,18.8
"243800935",1999,9.5,2014,13.6
"243800984",1999,14.0,2014,18.2
"243801024",1999,11.9,2014,17
"243801073",1999,13.6,2014,14.8
"243801255",1999,9.7,2014,14.7
"243900354",1999,11.3,2014,12.1
"243900412",1999,16.1,2014,17.6
"243900420",1999,21.5,2014,20.6
"243900479",1999,13.5,2014,15.8
"243900560",1999,16.8,2014,16.4
"243900610",1999,13.7,2014,16.3
"243900719",1999,21.9,2014,21.2
"243901071",1999,19.2,2014,21.2
"243901089",1999,20.0,2014,22
"244000543",1999,23.2,2014,27.8
"244000659",1999,16.2,2014,18.7
"244000675",1999,20.7,2014,24
"244000691",1999,23.5,2014,27.5
"244000766",1999,24.0,2014,22
"244000774",1999,23.9,2014,22.2
"244000808",1999,15.8,2014,18.9
"244000824",1999,18.6,2014,20.1
"244000857",1999,22.4,2014,25.6
"244000865",1999,22.1,2014,23
"244000873",1999,19.2,2014,23.3
"244000881",1999,26.3,2014,25.1
"244100293",1999,26.6,2014,28.5
"244100780",1999,23.0,2014,24.3
"244100798",1999,17.6,2014,19.3
"244100806",1999,22.0,2014,26.6
"244200614",1999,21.0,2014,22.6
"244200622",1999,17.0,2014,21.1
"244200630",1999,20.7,2014,20.4
"244200770",1999,17.4,2014,20.4
"244200820",1999,23.3,2014,25.9
"244200895",1999,16.2,2014,17.7
"244300307",1999,18.5,2014,21.4
"244301016",1999,20.8,2014,20.7
"244301032",1999,19.8,2014,23.1
"244301099",1999,22.2,2014,23.8
"244301107",1999,22.3,2014,25.9
"244301123",1999,26.5,2014,27.8
"244301131",1999,14.4,2014,16.8
"244400404",1999,13.1,2014,15.7
"244400438",1999,12.1,2014,12.4
"244400453",1999,16.8,2014,15.7
"244400503",1999,10.7,2014,12.2
"244400537",1999,16.7,2014,13.5
"244400552",1999,15.4,2014,16
"244400586",1999,18.2,2014,19.7
"244400610",1999,20.9,2014,27.7
"244400644",1999,16.8,2014,19.9
"244500203",1999,18.9,2014,21.5
"244500211",1999,17.5,2014,21.3
"244500419",1999,20.4,2014,20.9
"244500427",1999,15.6,2014,16.9
"244500468",1999,12.6,2014,16.3
"244500484",1999,13.0,2014,14.4
"244500542",1999,18.5,2014,18.2
"244600433",1999,28.1,2014,30.3
"244600482",1999,25.0,2014,30.3
"244600532",1999,24.9,2014,25.8
"244600573",1999,27.2,2014,31.1
"244700449",1999,25.1,2014,29
"244700464",1999,26.9,2014,32.8
"244701355",1999,24.6,2014,27.9
"244701405",1999,23.8,2014,26.4
"244800405",1999,14.4,2014,17.9
"244800470",1999,18.4,2014,22.2
"244900015",1999,13.3,2014,16.8
"244900809",1999,19.9,2014,20.8
"244900882",1999,20.0,2014,20.2
"245100615",1999,15.7,2014,19.2
"245100888",1999,18.5,2014,20.4
"245100979",1999,17.7,2014,19.3
"245200597",1999,22.2,2014,22.9
"245300223",1999,16.9,2014,17.6
"245300306",1999,15.3,2014,16.2
"245300330",1999,13.2,2014,17.8
"245300355",1999,21.4,2014,21.9
"245300389",1999,24.7,2014,27.4
"245300447",1999,16.6,2014,19
"245400171",1999,13.3,2014,17.9
"245400189",1999,16.5,2014,18.7
"245400262",1999,17.5,2014,18.3
"245400510",1999,15.2,2014,15
"245400601",1999,13.8,2014,20
"245400676",1999,13.0,2014,16.8
"245400759",1999,16.3,2014,17.2
"245500327",1999,16.4,2014,20
"245501176",1999,19.0,2014,19
"245501184",1999,15.1,2014,19.2
"245501242",1999,18.2,2014,18.2
"245501259",1999,17.2,2014,15.1
"245600440",1999,12.9,2014,16.8
"245600465",1999,20.8,2014,27
"245614383",1999,18.4,2014,18.5
"245614417",1999,28.5,2014,27.7
"245614433",1999,19.1,2014,21.1
"245700133",1999,14.2,2014,16.5
"245700372",1999,14.2,2014,18.2
"245700398",1999,14.5,2014,19.7
"245700695",1999,13.4,2014,12.9
"245700950",1999,14.9,2014,17.4
"245701164",1999,15.7,2014,19.7
"245701206",1999,17.4,2014,19.4
"245701222",1999,16.8,2014,19.1
"245701271",1999,15.9,2014,18.3
"245701354",1999,11.7,2014,14.8
"245701362",1999,14.5,2014,17.6
"245701404",1999,18.7,2014,18.8
"245801063",1999,13.6,2014,18.9
"245804406",1999,18.0,2014,23.1
"245804497",1999,23.5,2014,23.8
"245900410",1999,12.2,2014,13.6
"245900428",1999,11.5,2014,16.8
"245900758",1999,13.1,2014,15.2
"245901038",1999,17.5,2014,17.4
"245901061",1999,10.3,2014,13.4
"245901152",1999,15.2,2014,15.5
"245901160",1999,14.1,2014,15.7
"246000129",1999,11.5,2014,14.4
"246000376",1999,10.8,2014,14.3
"246000566",1999,13.1,2014,13.8
"246000582",1999,9.6,2014,12.5
"246000707",1999,12.9,2014,15.5
"246000749",1999,13.5,2014,16.6
"246000756",1999,13.0,2014,16.9
"246000764",1999,13.7,2014,19.3
"246000772",1999,12.5,2014,16.8
"246000848",1999,15.4,2014,17.2
"246000855",1999,13.1,2014,14.5
"246000871",1999,11.2,2014,13.1
"246000897",1999,11.5,2014,13.5
"246000913",1999,11.9,2014,14.4
"246000921",1999,10.0,2014,15
"246100390",1999,20.7,2014,20.4
"246100663",1999,15.1,2014,20.7
"246200299",1999,13.9,2014,15.8
"246200364",1999,15.3,2014,16
"246200380",1999,13.8,2014,15.8
"246200729",1999,13.8,2014,17.2
"246200844",1999,10.9,2014,12.7
"246201016",1999,14.1,2014,13.8
"246201149",1999,12.5,2014,14.4
"246300701",1999,14.3,2014,18.8
"246300966",1999,22.3,2014,25.3
"246301097",1999,19.8,2014,19.2
"246400337",1999,22.9,2014,25.4
"246401756",1999,18.4,2014,19.6
"246500482",1999,23.9,2014,27.1
"246500573",1999,21.5,2014,22.8
"246600282",1999,22.0,2014,27.3
"246600373",1999,27.3,2014,29.3
"246600399",1999,18.0,2014,18.7
"246600415",1999,23.8,2014,21.6
"246600423",1999,30.7,2014,29.3
"246600449",1999,19.4,2014,20.3
"246600464",1999,11.6,2014,15.4
"246600548",1999,34.3,2014,35.5
"246700306",1999,16.5,2014,19.6
"246700488",1999,12.5,2014,15.4
"246700744",1999,13.6,2014,17.4
"246700777",1999,16.4,2014,19.3
"246700843",1999,13.2,2014,17.6
"246700926",1999,14.1,2014,18
"246700959",1999,15.3,2014,17.2
"246700967",1999,13.6,2014,16.5
"246701064",1999,13.2,2014,16.1
"246701080",1999,12.9,2014,18.1
"246701098",1999,16.2,2014,19.6
"246800205",1999,17.7,2014,22.7
"246800395",1999,18.1,2014,19.7
"246800445",1999,13.2,2014,15.3
"246800494",1999,15.5,2014,19.3
"246800551",1999,17.1,2014,20.4
"246800569",1999,14.5,2014,18.6
"246800577",1999,16.9,2014,19.8
"246800585",1999,18.0,2014,21
"246800676",1999,13.7,2014,17.8
"246800726",1999,14.6,2014,18.1
"246900575",1999,9.6,2014,15.1
"246900625",1999,12.2,2014,15.5
"246900724",1999,13.2,2014,16.1
"246900740",1999,10.9,2014,14.8
"246900757",1999,10.3,2014,17.9
"246900765",1999,9.9,2014,17
"247000011",1999,14.4,2014,19.1
"247000367",1999,18.1,2014,19.3
"247000623",1999,22.9,2014,25.2
"247000664",1999,15.6,2014,19.3
"247000698",1999,18.3,2014,17.5
"247000706",1999,14.6,2014,14.2
"247000714",1999,19.8,2014,22
"247000722",1999,12.5,2014,19.2
"247000755",1999,15.4,2014,22.5
"247000821",1999,15.9,2014,18.7
"247000854",1999,23.0,2014,24.1
"247100290",1999,21.0,2014,24.4
"247100589",1999,15.9,2014,20.1
"247100639",1999,25.4,2014,28
"247100647",1999,31.1,2014,28.3
"247103765",1999,20.2,2014,21.4
"247103864",1999,21.6,2014,25.1
"247104094",1999,21.0,2014,21.6
"247200090",1999,16.0,2014,18.9
"247200132",1999,15.7,2014,19.6
"247200348",1999,17.3,2014,18.5
"247200421",1999,14.1,2014,18.6
"247200447",1999,15.5,2014,15.9
"247200629",1999,13.2,2014,16.1
"247200686",1999,18.8,2014,20.5
"247300015",1999,15.8,2014,18.5
"247300254",1999,9.6,2014,12.7
"247300262",1999,19.4,2014,18.2
"247300361",1999,21.1,2014,20.5
"247300452",1999,18.1,2014,22.2
"247300528",1999,20.0,2014,19.2
"247300668",1999,15.2,2014,17.5
"247300676",1999,20.4,2014,17.5
"247300817",1999,13.5,2014,15.4
"247400047",1999,12.0,2014,11.6
"247400112",1999,10.4,2014,10.8
"247400567",1999,7.5,2014,12.2
"247400583",1999,12.3,2014,13.6
"247400617",1999,12.0,2014,16.3
"247400666",1999,11.3,2014,13.2
"247400682",1999,14.2,2014,16.3
"247400690",1999,10.1,2014,11.7
"247400724",1999,11.2,2014,12.1
"247400740",1999,11.9,2014,14.2
"247400773",1999,14.8,2014,19.1
"247600497",1999,14.6,2014,17.6
"247600505",1999,13.1,2014,14.3
"247600539",1999,12.0,2014,15.4
"247600588",1999,16.6,2014,22.6
"247600596",1999,14.3,2014,17.9
"247600604",1999,19.0,2014,20.8
"247600620",1999,14.6,2014,17.5
"247600646",1999,11.8,2014,16.9
"247600729",1999,14.8,2014,16.7
"247600786",1999,16.7,2014,22.7
"247700032",1999,14.8,2014,17.1
"247700057",1999,10.9,2014,13.8
"247700065",1999,10.4,2014,11.8
"247700107",1999,13.8,2014,16.8
"247700339",1999,5.9,2014,6.3
"247700438",1999,10.9,2014,13.1
"247700594",1999,8.6,2014,9.9
"247700644",1999,8.8,2014,13.7
"247700701",1999,10.8,2014,12.4
"247800550",1999,11.5,2014,15.9
"247800584",1999,13.5,2014,17.3
"247800618",1999,11.1,2014,16.5
"247900798",1999,20.8,2014,22.8
"248000499",1999,16.1,2014,16.6
"248000531",1999,12.3,2014,15.2
"248000747",1999,18.4,2014,19.7
"248100158",1999,18.5,2014,20.1
"248100430",1999,21.2,2014,24.6
"248100497",1999,27.0,2014,27
"248100737",1999,20.0,2014,23.2
"248100745",1999,28.5,2014,29.4
"248200016",1999,21.8,2014,22.1
"248200057",1999,23.4,2014,23.9
"248200065",1999,24.0,2014,25.5
"248200099",1999,17.1,2014,19.9
"248200107",1999,28.6,2014,31.2
"248300394",1999,23.2,2014,29.5
"248300410",1999,13.2,2014,19
"248300493",1999,19.4,2014,21.7
"248300543",1999,20.2,2014,24.1
"248300550",1999,20.2,2014,20.4
"248400053",1999,18.1,2014,21.7
"248400160",1999,14.4,2014,19.3
"248400236",1999,15.7,2014,19.9
"248400251",1999,15.5,2014,19.2
"248400285",1999,17.1,2014,19.5
"248400293",1999,13.9,2014,19.1
"248400319",1999,17.5,2014,21
"248400335",1999,22.6,2014,25.9
"248500191",1999,24.0,2014,33.2
"248500258",1999,24.4,2014,29.8
"248500340",1999,17.0,2014,17.3
"248500415",1999,20.4,2014,22.4
"248500464",1999,16.7,2014,18.9
"248500530",1999,19.2,2014,16.3
"248500563",1999,21.7,2014,21.7
"248500589",1999,13.4,2014,16.9
"248500621",1999,13.9,2014,15.8
"248500662",1999,14.7,2014,17
"248600413",1999,19.2,2014,22.4
"248600447",1999,23.4,2014,23.9
"248700189",1999,27.9,2014,31.1
"248719262",1999,29.3,2014,28.5
"248719288",1999,18.0,2014,18.8
"248719312",1999,16.6,2014,19.8
"248719338",1999,32.4,2014,29.2
"248719353",1999,35.7,2014,32.6
"248719361",1999,25.3,2014,23.7
"248900334",1999,17.1,2014,21.4
"248900383",1999,17.6,2014,20.3
"248900524",1999,21.4,2014,21.1
"248900664",1999,20.8,2014,22.7
"248900748",1999,19.5,2014,19
"248900896",1999,19.3,2014,18.4
"248900938",1999,20.6,2014,21.6
"249000241",1999,14.6,2014,17.7
"249100074",1999,8.5,2014,14.3
"249100157",1999,15.4,2014,18
"249100546",1999,10.3,2014,14.3
"249100553",1999,11.5,2014,16
"249100595",1999,12.3,2014,16.3
"249500109",1999,5.4,2014,9.1
"249500430",1999,11.0,2014,15.7
"249500455",1999,11.2,2014,15.8
"249500489",1999,10.2,2014,11.6
"249500513",1999,12.6,2014,15.2
"249710047",1999,14.7,2014,23.9
"249710062",1999,9.7,2014,14.2
"249710070",1999,11.7,2014,18
"249720053",1999,11.1,2014,16.6
"249720061",1999,11.3,2014,17.4
"249730037",1999,2.9,2014,2.3
"249730045",1999,4.6,2014,6.5
"249730052",1999,3.7,2014,3.3
"249740077",1999,7.0,2014,10.1
"249740085",1999,7.6,2014,10.9
"249740093",1999,6.2,2014,8.7
"249740101",1999,5.9,2014,9.3
"249740119",1999,6.3,2014,10.1
