"codgeo","year0","value0","year1","value1"
"240300491",2009,15.1,2014,16.6
"240300558",2009,16.7,2014,20.6
"240300566",2009,17.2,2014,16.9
"240300657",2009,12.0,2014,18.0
"240400440",2009,20.4,2014,20.6
"240500439",2009,8.4,2014,12.1
"240500462",2009,10.1,2014,9.5
"240600551",2009,13.1,2014,17.7
"240600585",2009,13.7,2014,15.1
"240600593",2009,13.3,2014,15.9
"240700302",2009,18.6,2014,21.4
"240700617",2009,22.3,2014,24.0
"240700716",2009,10.2,2014,13.9
"240700815",2009,16.1,2014,20.6
"240700864",2009,19.8,2014,22.4
"240800821",2009,25.3,2014,23.8
"240800847",2009,19.4,2014,22.7
"240800862",2009,19.2,2014,19.2
"240800920",2009,19.5,2014,22.4
"240900431",2009,20.0,2014,23.2
"240900464",2009,19.8,2014,26.3
"241000223",2009,15.9,2014,14.3
"241000405",2009,20.4,2014,22.4
"241000447",2009,16.1,2014,19.4
"241000488",2009,16.6,2014,22.2
"241100593",2009,20.4,2014,26.0
"241200187",2009,11.2,2014,12.1
"241200542",2009,9.6,2014,11.1
"241200567",2009,17.7,2014,18.1
"241200625",2009,11.8,2014,11.3
"241200641",2009,10.4,2014,8.7
"241200658",2009,8.0,2014,9.2
"241200674",2009,10.1,2014,14.2
"241200765",2009,6.1,2014,12.0
"241200807",2009,12.5,2014,16.4
"241200906",2009,11.9,2014,16.5
"241200914",2009,13.9,2014,11.8
"241300375",2009,15.6,2014,17.5
"241300417",2009,21.6,2014,23.2
"241400415",2009,15.3,2014,17.5
"241400514",2009,17.4,2014,20.3
"241400555",2009,15.8,2014,19.2
"241400860",2009,12.4,2014,12.9
"241400878",2009,14.7,2014,15.1
"241500230",2009,11.9,2014,14.8
"241500255",2009,15.0,2014,11.4
"241500271",2009,10.0,2014,15.4
"241501055",2009,18.1,2014,17.6
"241501089",2009,14.5,2014,15.0
"241501139",2009,13.8,2014,14.9
"241600303",2009,15.8,2014,18.9
"241700434",2009,13.0,2014,15.4
"241700459",2009,15.5,2014,17.2
"241700517",2009,16.8,2014,18.9
"241700624",2009,23.0,2014,26.3
"241700632",2009,16.8,2014,18.7
"241700640",2009,19.8,2014,21.6
"241700699",2009,17.9,2014,21.8
"241800325",2009,11.3,2014,13.0
"241800374",2009,11.5,2014,22.5
"241800424",2009,14.8,2014,18.6
"241800432",2009,24.4,2014,28.4
"241800457",2009,17.1,2014,23.2
"241800507",2009,15.7,2014,17.2
"241900133",2009,11.6,2014,11.3
"241927201",2009,10.7,2014,12.1
"241927243",2009,25.6,2014,29.5
"242000354",2009,20.3,2014,23.7
"242000495",2009,23.7,2014,25.8
"242000503",2009,16.5,2014,20.8
"242010056",2009,19.5,2014,17.7
"242010130",2009,24.2,2014,27.7
"242020071",2009,4.8,2014,6.6
"242020105",2009,23.8,2014,23.5
"242100154",2009,12.1,2014,16.0
"242100410",2009,10.0,2014,12.4
"242101434",2009,17.2,2014,20.9
"242101442",2009,16.8,2014,17.1
"242101459",2009,14.3,2014,16.5
"242101491",2009,18.1,2014,20.5
"242101509",2009,15.4,2014,18.3
"242200715",2009,12.7,2014,16.3
"242400752",2009,14.8,2014,19.5
"242400935",2009,20.0,2014,23.0
"242401024",2009,14.4,2014,16.7
"242500320",2009,5.9,2014,7.9
"242500338",2009,13.2,2014,13.8
"242500361",2009,10.6,2014,12.6
"242504116",2009,10.8,2014,13.5
"242504181",2009,8.5,2014,9.7
"242504355",2009,8.2,2014,10.0
"242504371",2009,8.8,2014,13.1
"242504447",2009,12.0,2014,13.4
"242504488",2009,9.0,2014,13.6
"242504496",2009,8.9,2014,10.4
"242600252",2009,17.7,2014,17.5
"242600492",2009,14.8,2014,14.4
"242600534",2009,17.4,2014,17.8
"242700276",2009,15.7,2014,19.1
"242700607",2009,12.9,2014,15.6
"242700623",2009,19.0,2014,19.3
"242852465",2009,14.3,2014,20.4
"242900074",2009,9.1,2014,11.7
"242900314",2009,11.6,2014,13.8
"242900553",2009,9.3,2014,11.5
"242900561",2009,15.3,2014,17.2
"242900629",2009,12.4,2014,15.6
"242900645",2009,11.4,2014,19.0
"242900660",2009,10.6,2014,13.8
"242900694",2009,14.2,2014,18.2
"242900702",2009,13.2,2014,17.5
"242900710",2009,12.9,2014,15.7
"242900744",2009,13.3,2014,18.1
"242900751",2009,11.9,2014,15.1
"242900769",2009,12.6,2014,16.2
"242900793",2009,9.9,2014,13.8
"242900801",2009,9.8,2014,13.6
"242900835",2009,14.1,2014,15.4
"243000270",2009,18.3,2014,21.2
"243000296",2009,16.2,2014,18.0
"243000569",2009,15.6,2014,16.8
"243000585",2009,22.1,2014,22.2
"243000593",2009,24.0,2014,20.8
"243000643",2009,18.6,2014,19.9
"243000650",2009,19.6,2014,23.5
"243000684",2009,17.9,2014,20.9
"243100518",2009,10.2,2014,13.7
"243100567",2009,15.8,2014,20.0
"243100633",2009,7.9,2014,9.4
"243100732",2009,8.3,2014,9.8
"243100773",2009,16.7,2014,17.2
"243100781",2009,10.2,2014,11.8
"243100815",2009,8.1,2014,12.1
"243200391",2009,11.8,2014,14.9
"243200409",2009,10.2,2014,15.1
"243200417",2009,21.1,2014,22.4
"243200425",2009,17.2,2014,20.1
"243200458",2009,12.0,2014,18.6
"243200508",2009,14.3,2014,17.0
"243200599",2009,10.9,2014,13.8
"243200607",2009,14.7,2014,15.3
"243300316",2009,11.7,2014,14.0
"243300563",2009,14.5,2014,17.3
"243300811",2009,21.9,2014,24.4
"243301165",2009,10.1,2014,12.8
"243301181",2009,18.2,2014,20.4
"243301215",2009,11.2,2014,16.2
"243301223",2009,15.2,2014,18.7
"243301249",2009,15.4,2014,16.3
"243301264",2009,10.3,2014,13.3
"243301355",2009,8.9,2014,14.4
"243301371",2009,20.2,2014,23.9
"243301389",2009,15.1,2014,19.2
"243301397",2009,15.5,2014,19.4
"243301405",2009,13.9,2014,15.8
"243301439",2009,12.3,2014,13.1
"243301447",2009,14.6,2014,15.7
"243301454",2009,20.4,2014,21.5
"243301504",2009,14.0,2014,17.3
"243400017",2009,13.7,2014,15.5
"243400355",2009,20.9,2014,22.4
"243400470",2009,15.2,2014,17.2
"243400488",2009,19.3,2014,22.9
"243400520",2009,22.0,2014,22.2
"243400694",2009,18.2,2014,18.2
"243400736",2009,19.5,2014,23.3
"243400769",2009,24.6,2014,28.0
"243400819",2009,22.9,2014,26.4
"243500139",2009,9.0,2014,11.2
"243500550",2009,8.4,2014,10.8
"243500618",2009,9.7,2014,12.4
"243500634",2009,10.2,2014,13.4
"243500659",2009,7.4,2014,9.6
"243500667",2009,8.3,2014,10.6
"243500725",2009,12.5,2014,16.0
"243500733",2009,10.0,2014,14.2
"243500741",2009,14.4,2014,16.4
"243500774",2009,8.6,2014,10.2
"243500782",2009,14.7,2014,16.8
"243600202",2009,16.8,2014,20.2
"243600236",2009,17.5,2014,19.7
"243600293",2009,13.7,2014,15.6
"243600301",2009,12.4,2014,19.2
"243600319",2009,16.7,2014,21.3
"243600327",2009,16.1,2014,21.6
"243600343",2009,11.1,2014,14.5
"243600350",2009,16.1,2014,19.3
"243700499",2009,14.2,2014,18.9
"243700754",2009,11.5,2014,14.2
"243700820",2009,14.7,2014,16.1
"243800604",2009,18.0,2014,20.7
"243800745",2009,6.3,2014,12.8
"243800778",2009,17.9,2014,19.1
"243800844",2009,14.0,2014,17.4
"243800935",2009,16.3,2014,18.8
"243800984",2009,13.6,2014,15.0
"243801024",2009,13.4,2014,11.7
"243801073",2009,11.0,2014,12.2
"243801255",2009,9.0,2014,12.3
"243900354",2009,7.4,2014,10.8
"243900412",2009,10.0,2014,16.7
"243900420",2009,11.9,2014,13.4
"243900479",2009,8.9,2014,12.9
"243900560",2009,12.7,2014,14.5
"243900610",2009,12.2,2014,11.1
"243900719",2009,10.8,2014,14.8
"243901071",2009,10.5,2014,12.9
"243901089",2009,15.2,2014,19.4
"244000543",2009,21.3,2014,23.4
"244000659",2009,14.2,2014,17.3
"244000675",2009,16.9,2014,21.8
"244000691",2009,17.5,2014,19.7
"244000766",2009,17.8,2014,21.3
"244000774",2009,12.4,2014,17.6
"244000808",2009,16.8,2014,20.1
"244000824",2009,14.7,2014,17.8
"244000857",2009,13.1,2014,20.0
"244000865",2009,16.4,2014,18.4
"244000873",2009,16.4,2014,19.4
"244000881",2009,11.0,2014,13.1
"244100293",2009,15.9,2014,16.5
"244100780",2009,15.2,2014,13.9
"244100798",2009,13.8,2014,15.5
"244100806",2009,16.1,2014,19.5
"244200614",2009,11.9,2014,14.9
"244200622",2009,9.0,2014,11.9
"244200630",2009,11.9,2014,15.0
"244200770",2009,14.5,2014,18.1
"244200820",2009,8.4,2014,13.2
"244200895",2009,10.9,2014,11.1
"244300307",2009,10.7,2014,10.3
"244301016",2009,10.4,2014,13.4
"244301032",2009,16.5,2014,19.2
"244301099",2009,19.2,2014,22.1
"244301107",2009,12.3,2014,14.1
"244301123",2009,10.9,2014,13.9
"244301131",2009,13.3,2014,12.8
"244400404",2009,10.6,2014,13.1
"244400438",2009,8.8,2014,11.9
"244400453",2009,13.8,2014,15.9
"244400503",2009,8.3,2014,11.2
"244400537",2009,12.6,2014,13.5
"244400552",2009,9.9,2014,13.0
"244400586",2009,13.6,2014,17.0
"244400610",2009,11.9,2014,14.8
"244400644",2009,15.5,2014,18.8
"244500203",2009,19.5,2014,24.1
"244500211",2009,19.5,2014,24.9
"244500419",2009,16.4,2014,20.1
"244500427",2009,10.9,2014,14.1
"244500468",2009,13.7,2014,15.3
"244500484",2009,10.4,2014,13.6
"244500542",2009,13.6,2014,15.9
"244600433",2009,19.7,2014,23.7
"244600482",2009,15.8,2014,21.0
"244600532",2009,13.9,2014,16.6
"244600573",2009,15.2,2014,18.1
"244700449",2009,18.2,2014,16.2
"244700464",2009,19.6,2014,23.6
"244701355",2009,15.1,2014,18.7
"244701405",2009,17.4,2014,18.3
"244800405",2009,9.2,2014,14.0
"244800470",2009,13.4,2014,18.0
"244900015",2009,10.5,2014,13.6
"244900809",2009,12.8,2014,16.2
"244900882",2009,16.8,2014,17.7
"245100615",2009,11.6,2014,12.5
"245100888",2009,16.7,2014,20.5
"245100979",2009,22.8,2014,21.3
"245200597",2009,14.5,2014,18.2
"245300223",2009,12.7,2014,12.6
"245300306",2009,9.2,2014,11.5
"245300330",2009,11.1,2014,13.0
"245300355",2009,10.5,2014,12.0
"245300389",2009,10.2,2014,11.9
"245300447",2009,11.2,2014,14.5
"245400171",2009,13.8,2014,16.4
"245400189",2009,14.2,2014,18.0
"245400262",2009,16.7,2014,20.2
"245400510",2009,20.2,2014,16.1
"245400601",2009,15.2,2014,17.3
"245400676",2009,10.3,2014,12.9
"245400759",2009,14.1,2014,15.7
"245500327",2009,25.9,2014,26.9
"245501176",2009,15.0,2014,19.1
"245501184",2009,17.4,2014,18.9
"245501242",2009,15.6,2014,20.2
"245501259",2009,23.4,2014,27.2
"245600440",2009,12.4,2014,13.7
"245600465",2009,20.1,2014,22.6
"245614383",2009,11.7,2014,14.8
"245614417",2009,14.7,2014,16.7
"245614433",2009,12.9,2014,15.8
"245700133",2009,16.3,2014,17.7
"245700372",2009,22.2,2014,27.0
"245700398",2009,22.5,2014,26.6
"245700695",2009,9.7,2014,10.9
"245700950",2009,11.0,2014,14.0
"245701164",2009,23.1,2014,23.4
"245701206",2009,14.9,2014,18.0
"245701222",2009,19.4,2014,22.6
"245701271",2009,16.9,2014,19.8
"245701354",2009,11.9,2014,14.3
"245701362",2009,13.8,2014,17.9
"245701404",2009,15.2,2014,21.0
"245801063",2009,16.7,2014,16.9
"245804406",2009,19.1,2014,21.0
"245804497",2009,18.5,2014,17.6
"245900410",2009,15.2,2014,17.1
"245900428",2009,21.4,2014,27.1
"245900758",2009,16.0,2014,16.9
"245901038",2009,17.1,2014,20.9
"245901061",2009,15.3,2014,21.8
"245901152",2009,24.5,2014,27.6
"245901160",2009,21.4,2014,24.0
"246000129",2009,19.4,2014,23.4
"246000376",2009,17.0,2014,18.7
"246000566",2009,18.0,2014,22.5
"246000582",2009,18.1,2014,18.7
"246000707",2009,15.7,2014,16.8
"246000749",2009,15.4,2014,18.0
"246000756",2009,20.8,2014,26.5
"246000764",2009,11.0,2014,11.7
"246000772",2009,18.5,2014,21.4
"246000848",2009,17.6,2014,20.7
"246000855",2009,16.0,2014,18.1
"246000871",2009,13.3,2014,16.8
"246000897",2009,13.4,2014,17.9
"246000913",2009,15.7,2014,18.3
"246000921",2009,19.8,2014,18.4
"246100390",2009,13.4,2014,14.9
"246100663",2009,16.0,2014,19.9
"246200299",2009,24.2,2014,26.8
"246200364",2009,26.4,2014,28.2
"246200380",2009,19.3,2014,20.3
"246200729",2009,21.9,2014,27.0
"246200844",2009,19.7,2014,19.6
"246201016",2009,16.7,2014,19.2
"246201149",2009,26.3,2014,41.3
"246300701",2009,11.2,2014,13.0
"246300966",2009,13.6,2014,14.1
"246301097",2009,18.9,2014,19.9
"246400337",2009,11.6,2014,11.5
"246401756",2009,13.8,2014,14.5
"246500482",2009,11.8,2014,15.4
"246500573",2009,8.2,2014,9.1
"246600282",2009,18.4,2014,23.1
"246600373",2009,22.4,2014,21.5
"246600399",2009,10.5,2014,16.4
"246600415",2009,20.6,2014,27.0
"246600423",2009,25.6,2014,28.1
"246600449",2009,18.2,2014,22.2
"246600464",2009,11.7,2014,9.9
"246600548",2009,22.7,2014,26.9
"246700306",2009,15.1,2014,19.1
"246700488",2009,12.7,2014,15.2
"246700744",2009,8.6,2014,11.0
"246700777",2009,14.4,2014,17.3
"246700843",2009,10.1,2014,11.7
"246700926",2009,12.5,2014,15.8
"246700959",2009,8.6,2014,11.8
"246700967",2009,16.6,2014,19.7
"246701064",2009,11.7,2014,13.9
"246701080",2009,12.5,2014,14.0
"246701098",2009,15.2,2014,20.9
"246800205",2009,15.7,2014,18.7
"246800395",2009,25.4,2014,26.6
"246800445",2009,13.9,2014,16.0
"246800494",2009,9.8,2014,13.2
"246800551",2009,14.1,2014,14.6
"246800569",2009,16.5,2014,18.8
"246800577",2009,12.5,2014,14.6
"246800585",2009,14.1,2014,14.9
"246800676",2009,12.1,2014,15.7
"246800726",2009,17.2,2014,19.3
"246900575",2009,9.3,2014,10.2
"246900625",2009,10.9,2014,12.4
"246900724",2009,5.2,2014,9.3
"246900740",2009,8.5,2014,11.0
"246900757",2009,9.2,2014,10.9
"246900765",2009,8.1,2014,10.5
"247000011",2009,17.5,2014,23.2
"247000367",2009,15.4,2014,17.5
"247000623",2009,14.9,2014,14.8
"247000664",2009,23.0,2014,21.6
"247000698",2009,15.3,2014,16.0
"247000706",2009,8.0,2014,12.2
"247000714",2009,19.1,2014,17.6
"247000722",2009,15.1,2014,17.4
"247000755",2009,19.5,2014,19.1
"247000821",2009,19.0,2014,20.3
"247000854",2009,17.7,2014,15.1
"247100290",2009,18.4,2014,20.8
"247100589",2009,15.6,2014,19.1
"247100639",2009,16.6,2014,13.2
"247100647",2009,17.3,2014,21.5
"247103765",2009,15.6,2014,17.3
"247103864",2009,8.9,2014,13.2
"247104094",2009,13.8,2014,15.2
"247200090",2009,16.1,2014,18.2
"247200132",2009,15.8,2014,18.4
"247200348",2009,14.2,2014,16.7
"247200421",2009,10.5,2014,13.2
"247200447",2009,11.8,2014,15.9
"247200629",2009,12.3,2014,14.6
"247200686",2009,13.7,2014,16.9
"247300015",2009,6.6,2014,11.0
"247300254",2009,5.5,2014,8.5
"247300262",2009,8.6,2014,12.4
"247300361",2009,8.8,2014,11.2
"247300452",2009,6.0,2014,7.8
"247300528",2009,15.1,2014,18.2
"247300668",2009,11.0,2014,8.9
"247300676",2009,29.5,2014,29.7
"247300817",2009,8.3,2014,8.6
"247400047",2009,8.2,2014,8.8
"247400112",2009,6.3,2014,8.4
"247400567",2009,8.5,2014,11.3
"247400583",2009,7.9,2014,12.4
"247400617",2009,6.8,2014,8.3
"247400666",2009,11.0,2014,12.9
"247400682",2009,4.8,2014,6.4
"247400690",2009,10.2,2014,12.1
"247400724",2009,9.4,2014,12.0
"247400740",2009,12.7,2014,12.5
"247400773",2009,11.5,2014,14.9
"247600497",2009,11.1,2014,11.1
"247600505",2009,11.9,2014,13.4
"247600539",2009,11.5,2014,17.8
"247600588",2009,22.2,2014,24.7
"247600596",2009,18.9,2014,22.0
"247600604",2009,14.2,2014,16.5
"247600620",2009,13.3,2014,15.9
"247600646",2009,17.6,2014,17.7
"247600729",2009,14.3,2014,17.0
"247600786",2009,21.5,2014,24.7
"247700032",2009,12.3,2014,14.9
"247700057",2009,16.0,2014,18.3
"247700065",2009,14.2,2014,18.2
"247700107",2009,20.7,2014,21.8
"247700339",2009,8.6,2014,11.0
"247700438",2009,11.2,2014,12.9
"247700594",2009,10.5,2014,13.0
"247700644",2009,11.3,2014,12.9
"247700701",2009,14.4,2014,18.6
"247800550",2009,9.4,2014,11.8
"247800584",2009,7.5,2014,9.3
"247800618",2009,7.4,2014,8.8
"247900798",2009,14.9,2014,19.2
"248000499",2009,15.3,2014,17.6
"248000531",2009,15.4,2014,17.2
"248000747",2009,18.4,2014,18.1
"248100158",2009,13.7,2014,16.6
"248100430",2009,17.9,2014,20.6
"248100497",2009,13.1,2014,16.8
"248100737",2009,13.1,2014,18.3
"248100745",2009,15.4,2014,20.6
"248200016",2009,19.6,2014,22.0
"248200057",2009,20.9,2014,21.0
"248200065",2009,17.9,2014,18.2
"248200099",2009,17.9,2014,20.9
"248200107",2009,18.3,2014,19.1
"248300394",2009,14.7,2014,16.4
"248300410",2009,17.2,2014,22.3
"248300493",2009,19.1,2014,21.6
"248300543",2009,16.8,2014,20.1
"248300550",2009,19.4,2014,23.7
"248400053",2009,18.8,2014,20.7
"248400160",2009,16.6,2014,20.4
"248400236",2009,19.4,2014,20.8
"248400251",2009,18.6,2014,22.5
"248400285",2009,14.6,2014,16.1
"248400293",2009,17.3,2014,21.6
"248400319",2009,18.4,2014,22.8
"248400335",2009,20.0,2014,21.0
"248500191",2009,13.9,2014,18.2
"248500258",2009,16.3,2014,17.5
"248500340",2009,13.9,2014,15.1
"248500415",2009,12.5,2014,17.2
"248500464",2009,11.0,2014,13.7
"248500530",2009,13.5,2014,16.3
"248500563",2009,13.9,2014,17.5
"248500589",2009,12.1,2014,14.8
"248500621",2009,9.6,2014,13.1
"248500662",2009,7.6,2014,11.8
"248600413",2009,18.0,2014,20.6
"248600447",2009,16.7,2014,21.0
"248700189",2009,12.4,2014,15.9
"248719262",2009,14.4,2014,18.4
"248719288",2009,13.7,2014,13.6
"248719312",2009,12.7,2014,15.7
"248719338",2009,13.4,2014,17.5
"248719353",2009,12.3,2014,17.3
"248719361",2009,11.9,2014,15.0
"248900334",2009,19.8,2014,23.4
"248900383",2009,19.1,2014,26.8
"248900524",2009,14.7,2014,14.9
"248900664",2009,19.0,2014,20.7
"248900748",2009,16.4,2014,19.3
"248900896",2009,17.5,2014,20.3
"248900938",2009,21.2,2014,23.0
"249000241",2009,19.3,2014,20.9
"249100074",2009,9.4,2014,9.7
"249100157",2009,9.4,2014,12.3
"249100546",2009,8.9,2014,13.0
"249100553",2009,9.1,2014,11.3
"249100595",2009,11.6,2014,12.4
"249500109",2009,13.6,2014,16.7
"249500430",2009,8.6,2014,11.4
"249500455",2009,10.8,2014,11.3
"249500489",2009,17.4,2014,20.9
"249500513",2009,13.9,2014,17.7
"249710047",2009,27.7,2014,23.8
"249710062",2009,24.5,2014,25.3
"249710070",2009,27.0,2014,27.5
"249720053",2009,25.2,2014,27.9
"249720061",2009,20.1,2014,23.0
"249730037",2009,46.3,2014,51.1
"249730045",2009,25.3,2014,27.2
"249730052",2009,69.4,2014,54.0
"249740077",2009,34.5,2014,32.6
"249740085",2009,31.7,2014,32.5
"249740093",2009,33.3,2014,34.5
"249740101",2009,34.1,2014,34.2
"249740119",2009,25.8,2014,27.2
