"codgeo","year0","value0","year1","value1"
"240200584",2015,22.9,2017,32.8
"240200592",2015,34.6,2017,34.8
"240200600",2015,20.8,2017,27.2
"240200634",2015,25.8,2017,34.1
"240300491",2015,11.1,2017,20.2
"240300558",2015,25.0,2017,43.6
"240300566",2015,34.3,2017,33.8
"240300657",2015,10.4,2017,36.0
"240400440",2015,29.2,2017,42.5
"240500439",2015,30.8,2017,31.3
"240500462",2015,19.3,2017,19.2
"240600551",2015,24.9,2017,54.2
"240600585",2015,31.0,2017,45.6
"240600593",2015,18.8,2017,21.6
"240700302",2015,25.6,2017,33.3
"240700617",2015,34.4,2017,36.5
"240700716",2015,14.4,2017,14.5
"240700815",2015,29.9,2017,32.1
"240700864",2015,33.2,2017,33.2
"240800821",2015,31.9,2017,36.3
"240800847",2015,28.8,2017,30.7
"240800862",2015,13.6,2017,33.4
"240800920",2015,18.2,2017,24.6
"240900431",2015,21.9,2017,42.7
"240900464",2015,23.9,2017,27.0
"241000223",2015,29.4,2017,44.6
"241000405",2015,34.6,2017,41.9
"241000447",2015,15.5,2017,42.0
"241000488",2015,22.4,2017,47.2
"241100593",2015,27.1,2017,35.7
"241200187",2015,21.9,2017,32.7
"241200542",2015,23.1,2017,39.6
"241200567",2015,9.9,2017,15.1
"241200625",2015,24.5,2017,36.7
"241200641",2015,12.6,2017,27.5
"241200658",2015,34.0,2017,44.4
"241200674",2015,15.2,2017,26.4
"241200765",2015,2.7,2017,35.7
"241200807",2015,24.8,2017,37.0
"241200906",2015,11.6,2017,55.4
"241200914",2015,0.0,2017,38.6
"241300375",2015,37.8,2017,37.5
"241300417",2015,31.5,2017,44.8
"241400415",2015,39.6,2017,98.9
"241400514",2015,24.8,2017,50.5
"241400555",2015,24.1,2017,67.2
"241400761",2015,21.7,2017,22.8
"241400860",2015,49.7,2017,63.3
"241400878",2015,20.8,2017,44.2
"241500230",2015,24.7,2017,38.6
"241500255",2015,41.6,2017,49.2
"241500271",2015,26.9,2017,65.4
"241501055",2015,29.2,2017,49.8
"241501089",2015,33.4,2017,56.3
"241501139",2015,16.8,2017,35.9
"241600303",2015,11.6,2017,14.7
"241700434",2015,31.8,2017,55.6
"241700459",2015,38.8,2017,38.7
"241700517",2015,24.3,2017,24.4
"241700624",2015,28.0,2017,28.0
"241700632",2015,17.3,2017,19.0
"241700640",2015,26.5,2017,29.6
"241700699",2015,41.9,2017,41.6
"241800325",2015,31.2,2017,45.2
"241800374",2015,18.7,2017,39.5
"241800424",2015,27.5,2017,30.1
"241800432",2015,22.1,2017,26.2
"241800457",2015,20.5,2017,24.2
"241800507",2015,20.6,2017,43.7
"241900133",2015,14.9,2017,26.9
"241927201",2015,21.3,2017,31.5
"241927243",2015,7.5,2017,13.6
"242000354",2015,32.1,2017,60.6
"242000495",2015,12.3,2017,18.0
"242000503",2015,5.1,2017,13.1
"242010056",2015,36.3,2017,65.3
"242010130",2015,12.8,2017,16.2
"242020071",2015,37.1,2017,45.3
"242020105",2015,22.7,2017,23.6
"242100154",2015,25.0,2017,29.6
"242100410",2015,69.9,2017,80.6
"242101434",2015,8.2,2017,21.9
"242101442",2015,0.0,2017,31.9
"242101459",2015,17.7,2017,32.7
"242101491",2015,20.3,2017,21.8
"242101509",2015,19.9,2017,19.7
"242200715",2015,22.4,2017,41.6
"242400752",2015,12.0,2017,34.6
"242400935",2015,13.4,2017,30.9
"242401024",2015,6.7,2017,23.1
"242500320",2015,16.9,2017,26.4
"242500338",2015,24.1,2017,56.7
"242500361",2015,62.7,2017,65.1
"242504116",2015,32.7,2017,59.3
"242504181",2015,27.6,2017,33.4
"242504355",2015,24.3,2017,34.1
"242504371",2015,11.9,2017,14.1
"242504447",2015,11.9,2017,65.9
"242504488",2015,31.7,2017,65.5
"242504496",2015,26.7,2017,94.8
"242600252",2015,18.0,2017,22.2
"242600492",2015,27.1,2017,33.9
"242600534",2015,20.5,2017,31.5
"242700276",2015,19.6,2017,28.0
"242700607",2015,15.0,2017,25.2
"242700623",2015,28.1,2017,29.9
"242852465",2015,17.9,2017,36.9
"242900074",2015,29.2,2017,30.6
"242900314",2015,79.2,2017,82.7
"242900553",2015,32.4,2017,35.4
"242900561",2015,23.6,2017,31.4
"242900629",2015,19.9,2017,23.6
"242900645",2015,15.2,2017,18.3
"242900660",2015,32.5,2017,40.1
"242900694",2015,16.2,2017,20.0
"242900702",2015,24.6,2017,28.3
"242900710",2015,22.3,2017,24.3
"242900744",2015,30.6,2017,53.7
"242900751",2015,18.9,2017,30.8
"242900769",2015,28.0,2017,38.4
"242900793",2015,19.3,2017,28.2
"242900801",2015,25.1,2017,28.3
"242900835",2015,25.0,2017,33.2
"243000270",2015,22.8,2017,33.5
"243000296",2015,30.7,2017,42.6
"243000569",2015,23.2,2017,27.8
"243000585",2015,36.1,2017,36.9
"243000593",2015,25.4,2017,30.3
"243000643",2015,53.0,2017,66.8
"243000650",2015,31.0,2017,31.1
"243000684",2015,29.5,2017,48.8
"243100518",2015,65.9,2017,75.2
"243100567",2015,20.0,2017,22.4
"243100633",2015,22.2,2017,33.9
"243100732",2015,24.9,2017,26.7
"243100773",2015,18.6,2017,22.5
"243100781",2015,24.9,2017,26.1
"243100815",2015,21.1,2017,23.0
"243200391",2015,20.4,2017,34.7
"243200409",2015,18.6,2017,46.2
"243200417",2015,22.9,2017,32.4
"243200425",2015,43.6,2017,51.8
"243200458",2015,22.2,2017,46.2
"243200508",2015,32.2,2017,39.6
"243200599",2015,3.3,2017,20.9
"243200607",2015,27.8,2017,39.3
"243300316",2015,78.2,2017,85.4
"243300563",2015,34.1,2017,39.3
"243300811",2015,18.4,2017,22.9
"243301165",2015,24.5,2017,27.0
"243301181",2015,20.0,2017,25.2
"243301215",2015,21.1,2017,25.8
"243301223",2015,25.5,2017,35.8
"243301249",2015,17.6,2017,20.5
"243301264",2015,21.8,2017,24.1
"243301355",2015,19.3,2017,30.3
"243301371",2015,33.8,2017,37.4
"243301389",2015,26.9,2017,33.9
"243301397",2015,22.2,2017,24.9
"243301405",2015,21.8,2017,27.6
"243301439",2015,24.2,2017,27.3
"243301447",2015,26.6,2017,34.4
"243301454",2015,27.2,2017,28.9
"243301504",2015,22.7,2017,24.9
"243400017",2015,71.3,2017,78.4
"243400355",2015,32.3,2017,37.9
"243400470",2015,30.2,2017,30.4
"243400488",2015,50.8,2017,51.4
"243400520",2015,24.3,2017,31.2
"243400694",2015,25.5,2017,41.6
"243400736",2015,18.7,2017,22.0
"243400769",2015,29.4,2017,39.0
"243400819",2015,30.2,2017,30.9
"243500139",2015,70.7,2017,75.0
"243500550",2015,28.6,2017,36.4
"243500618",2015,21.8,2017,26.2
"243500634",2015,35.6,2017,41.0
"243500659",2015,32.1,2017,32.2
"243500667",2015,37.1,2017,44.6
"243500725",2015,34.6,2017,36.1
"243500733",2015,26.3,2017,33.7
"243500741",2015,21.6,2017,35.8
"243500774",2015,43.2,2017,44.0
"243500782",2015,16.5,2017,29.4
"243600202",2015,43.3,2017,47.6
"243600236",2015,20.1,2017,33.2
"243600293",2015,19.4,2017,35.8
"243600301",2015,30.5,2017,37.0
"243600319",2015,13.4,2017,30.6
"243600327",2015,12.3,2017,27.7
"243600343",2015,27.7,2017,39.5
"243600350",2015,21.7,2017,34.9
"243700499",2015,26.5,2017,34.2
"243700754",2015,72.5,2017,79.2
"243700820",2015,29.8,2017,38.0
"243800455",2015,12.6,2017,24.6
"243800604",2015,12.9,2017,17.2
"243800745",2015,34.6,2017,37.5
"243800778",2015,14.1,2017,15.9
"243800844",2015,15.9,2017,15.7
"243800935",2015,21.8,2017,19.8
"243800984",2015,31.2,2017,36.8
"243801024",2015,28.0,2017,32.4
"243801073",2015,17.2,2017,20.6
"243801255",2015,28.3,2017,35.4
"243900354",2015,20.6,2017,24.1
"243900412",2015,16.2,2017,29.5
"243900420",2015,20.1,2017,21.5
"243900479",2015,19.9,2017,20.1
"243900560",2015,20.6,2017,21.9
"243900610",2015,26.1,2017,36.5
"243900719",2015,23.6,2017,25.0
"243901071",2015,20.9,2017,25.9
"243901089",2015,17.2,2017,24.5
"244000543",2015,42.4,2017,48.9
"244000659",2015,24.3,2017,26.3
"244000675",2015,44.2,2017,88.8
"244000691",2015,22.8,2017,72.0
"244000766",2015,25.7,2017,39.4
"244000774",2015,19.6,2017,26.2
"244000808",2015,14.3,2017,32.2
"244000824",2015,19.6,2017,30.1
"244000857",2015,27.1,2017,37.0
"244000865",2015,23.1,2017,23.8
"244000873",2015,28.5,2017,28.5
"244000881",2015,23.3,2017,23.7
"244100293",2015,15.2,2017,33.3
"244100780",2015,12.9,2017,52.5
"244100798",2015,24.0,2017,36.9
"244100806",2015,10.4,2017,34.1
"244200614",2015,26.6,2017,30.6
"244200622",2015,41.5,2017,42.5
"244200630",2015,31.7,2017,33.5
"244200770",2015,56.9,2017,59.8
"244200820",2015,8.3,2017,12.5
"244200895",2015,25.9,2017,25.7
"244300307",2015,39.5,2017,39.8
"244301016",2015,31.1,2017,49.1
"244301032",2015,41.4,2017,63.0
"244301099",2015,3.8,2017,64.8
"244301107",2015,30.0,2017,30.5
"244301123",2015,26.7,2017,30.4
"244301131",2015,38.9,2017,87.4
"244400404",2015,64.4,2017,70.9
"244400438",2015,31.3,2017,36.0
"244400453",2015,39.1,2017,43.2
"244400503",2015,32.7,2017,35.0
"244400537",2015,40.6,2017,45.0
"244400552",2015,30.9,2017,38.2
"244400586",2015,24.2,2017,32.6
"244400610",2015,25.9,2017,27.9
"244400644",2015,26.1,2017,33.3
"244500203",2015,14.0,2017,32.0
"244500211",2015,22.2,2017,27.6
"244500419",2015,12.9,2017,18.9
"244500427",2015,29.0,2017,32.9
"244500468",2015,63.6,2017,70.5
"244500484",2015,30.1,2017,34.1
"244500542",2015,22.3,2017,28.9
"244600433",2015,24.6,2017,31.9
"244600482",2015,14.3,2017,25.6
"244600532",2015,7.0,2017,26.3
"244600573",2015,2.4,2017,26.9
"244700449",2015,14.1,2017,21.3
"244700464",2015,26.5,2017,31.3
"244701355",2015,20.7,2017,31.6
"244701405",2015,13.6,2017,34.3
"244800405",2015,35.1,2017,48.6
"244800470",2015,43.4,2017,43.9
"244900015",2015,76.5,2017,78.9
"244900809",2015,24.9,2017,30.2
"244900882",2015,22.3,2017,28.1
"245100615",2015,56.2,2017,59.2
"245100888",2015,32.0,2017,42.6
"245100979",2015,44.3,2017,52.1
"245200597",2015,7.5,2017,59.9
"245300223",2015,26.0,2017,52.8
"245300306",2015,47.5,2017,55.5
"245300330",2015,55.6,2017,78.5
"245300355",2015,36.0,2017,43.7
"245300389",2015,32.4,2017,43.2
"245300447",2015,20.4,2017,41.2
"245400171",2015,12.1,2017,11.8
"245400189",2015,14.3,2017,14.4
"245400262",2015,15.4,2017,20.2
"245400510",2015,14.2,2017,22.5
"245400601",2015,27.5,2017,27.5
"245400676",2015,78.7,2017,90.1
"245400759",2015,28.6,2017,32.8
"245500327",2015,28.1,2017,28.4
"245501176",2015,0.0,2017,0.0
"245501184",2015,14.2,2017,15.0
"245501242",2015,28.7,2017,34.3
"245501259",2015,20.3,2017,22.1
"245600440",2015,29.7,2017,29.5
"245600465",2015,0.0,2017,29.1
"245614383",2015,20.4,2017,22.6
"245614417",2015,20.5,2017,32.8
"245614433",2015,28.5,2017,31.2
"245700133",2015,22.0,2017,23.4
"245700372",2015,11.0,2017,17.4
"245700398",2015,11.2,2017,47.5
"245700695",2015,18.8,2017,21.4
"245700950",2015,15.7,2017,18.6
"245701164",2015,11.5,2017,32.5
"245701206",2015,21.8,2017,24.6
"245701222",2015,4.7,2017,5.2
"245701271",2015,16.1,2017,16.9
"245701354",2015,19.9,2017,22.0
"245701362",2015,27.4,2017,49.9
"245701404",2015,21.2,2017,21.2
"245801063",2015,11.7,2017,11.6
"245804406",2015,7.4,2017,20.7
"245804497",2015,21.3,2017,41.3
"245900410",2015,81.2,2017,81.9
"245900428",2015,78.7,2017,77.1
"245900758",2015,26.8,2017,35.5
"245901038",2015,32.7,2017,36.2
"245901061",2015,19.5,2017,19.5
"245901152",2015,20.5,2017,20.4
"245901160",2015,15.8,2017,31.1
"246000129",2015,15.1,2017,15.1
"246000376",2015,26.4,2017,69.9
"246000566",2015,13.2,2017,37.7
"246000582",2015,25.1,2017,27.4
"246000707",2015,24.0,2017,28.7
"246000749",2015,26.6,2017,46.2
"246000756",2015,19.4,2017,77.5
"246000764",2015,36.0,2017,62.9
"246000772",2015,15.4,2017,57.6
"246000848",2015,20.2,2017,46.1
"246000855",2015,32.5,2017,50.8
"246000871",2015,28.9,2017,40.6
"246000897",2015,34.3,2017,89.2
"246000913",2015,24.5,2017,73.2
"246000921",2015,21.3,2017,58.2
"246100390",2015,16.1,2017,36.4
"246100663",2015,29.5,2017,51.5
"246200299",2015,90.8,2017,92.4
"246200364",2015,52.2,2017,65.5
"246200380",2015,30.3,2017,39.2
"246200729",2015,17.4,2017,31.9
"246200844",2015,19.6,2017,20.1
"246201016",2015,9.9,2017,10.1
"246201149",2015,16.7,2017,29.8
"246300701",2015,63.3,2017,74.4
"246300966",2015,20.3,2017,50.0
"246301097",2015,27.2,2017,36.5
"246400337",2015,12.8,2017,42.5
"246401756",2015,13.5,2017,13.4
"246500482",2015,20.7,2017,31.1
"246500573",2015,27.0,2017,36.3
"246600282",2015,25.7,2017,25.7
"246600373",2015,40.9,2017,44.8
"246600399",2015,14.7,2017,34.4
"246600415",2015,29.0,2017,34.8
"246600423",2015,38.2,2017,46.8
"246600449",2015,30.3,2017,44.9
"246600464",2015,31.6,2017,34.4
"246600548",2015,40.2,2017,40.1
"246700306",2015,61.7,2017,67.5
"246700488",2015,94.9,2017,96.7
"246700744",2015,28.4,2017,30.9
"246700777",2015,20.2,2017,26.5
"246700843",2015,19.6,2017,13.9
"246700926",2015,27.1,2017,29.6
"246700959",2015,97.1,2017,97.1
"246700967",2015,96.3,2017,96.4
"246701064",2015,80.7,2017,81.5
"246701080",2015,20.0,2017,30.6
"246701098",2015,40.5,2017,44.7
"246800205",2015,4.0,2017,8.7
"246800395",2015,30.9,2017,30.8
"246800445",2015,17.3,2017,17.6
"246800494",2015,23.2,2017,44.9
"246800551",2015,25.7,2017,29.4
"246800569",2015,24.6,2017,24.6
"246800577",2015,30.6,2017,32.3
"246800585",2015,20.8,2017,20.7
"246800676",2015,91.4,2017,91.4
"246800726",2015,81.2,2017,82.8
"246900575",2015,82.9,2017,83.4
"246900625",2015,71.1,2017,71.2
"246900633",2015,81.9,2017,82.0
"246900724",2015,79.1,2017,79.1
"246900740",2015,78.2,2017,78.1
"246900757",2015,89.4,2017,90.5
"246900765",2015,88.0,2017,88.5
"247000011",2015,3.6,2017,24.4
"247000367",2015,17.3,2017,59.6
"247000623",2015,19.4,2017,50.6
"247000664",2015,5.0,2017,33.6
"247000698",2015,11.4,2017,54.9
"247000706",2015,20.2,2017,39.8
"247000714",2015,22.5,2017,55.5
"247000722",2015,14.6,2017,17.5
"247000755",2015,26.5,2017,36.5
"247000821",2015,13.0,2017,45.0
"247000854",2015,17.0,2017,35.8
"247100290",2015,16.4,2017,20.5
"247100589",2015,32.6,2017,63.8
"247100639",2015,13.9,2017,27.3
"247100647",2015,0.0,2017,33.4
"247103765",2015,19.6,2017,21.5
"247103864",2015,7.1,2017,28.1
"247104094",2015,16.6,2017,27.3
"247200090",2015,21.1,2017,33.8
"247200132",2015,76.2,2017,81.7
"247200348",2015,16.0,2017,17.0
"247200421",2015,24.7,2017,24.8
"247200447",2015,17.3,2017,17.2
"247200629",2015,31.9,2017,37.2
"247200686",2015,21.1,2017,28.3
"247300015",2015,7.0,2017,7.0
"247300254",2015,30.7,2017,34.5
"247300262",2015,14.8,2017,16.7
"247300361",2015,5.7,2017,19.9
"247300452",2015,9.9,2017,46.1
"247300528",2015,13.3,2017,13.7
"247300668",2015,9.0,2017,8.9
"247300676",2015,34.6,2017,34.6
"247300817",2015,32.0,2017,32.9
"247400047",2015,19.5,2017,19.7
"247400112",2015,20.3,2017,23.5
"247400567",2015,8.2,2017,7.7
"247400583",2015,22.0,2017,23.7
"247400617",2015,30.3,2017,35.1
"247400666",2015,19.4,2017,19.6
"247400682",2015,28.8,2017,32.0
"247400690",2015,32.6,2017,34.1
"247400724",2015,24.0,2017,23.9
"247400740",2015,19.5,2017,21.3
"247400773",2015,25.7,2017,28.3
"247600497",2015,25.9,2017,27.7
"247600505",2015,13.5,2017,15.5
"247600539",2015,17.1,2017,18.8
"247600588",2015,21.4,2017,22.4
"247600596",2015,60.0,2017,69.4
"247600604",2015,26.4,2017,34.1
"247600620",2015,12.2,2017,15.7
"247600646",2015,10.3,2017,10.3
"247600729",2015,18.5,2017,28.6
"247600786",2015,29.3,2017,42.1
"247700024",2015,19.5,2017,26.7
"247700032",2015,28.0,2017,42.6
"247700057",2015,51.8,2017,64.4
"247700065",2015,35.1,2017,36.1
"247700107",2015,40.6,2017,53.1
"247700339",2015,92.9,2017,97.4
"247700438",2015,7.9,2017,47.4
"247700594",2015,52.1,2017,63.6
"247700644",2015,46.0,2017,46.2
"247700701",2015,30.3,2017,44.2
"247800550",2015,27.6,2017,28.7
"247800584",2015,79.6,2017,82.3
"247800618",2015,19.9,2017,19.8
"247900798",2015,16.6,2017,36.8
"248000499",2015,33.3,2017,36.2
"248000531",2015,22.5,2017,39.0
"248000747",2015,32.8,2017,40.1
"248100158",2015,26.5,2017,34.2
"248100430",2015,27.7,2017,37.4
"248100497",2015,13.9,2017,23.5
"248100737",2015,19.7,2017,37.5
"248100745",2015,26.6,2017,34.2
"248200016",2015,11.9,2017,19.9
"248200057",2015,23.7,2017,32.2
"248200065",2015,40.4,2017,47.8
"248200099",2015,37.6,2017,56.3
"248200107",2015,24.0,2017,42.4
"248300394",2015,25.4,2017,25.8
"248300410",2015,22.0,2017,24.6
"248300493",2015,16.6,2017,25.5
"248300543",2015,52.4,2017,60.2
"248300550",2015,29.2,2017,28.3
"248400053",2015,55.7,2017,56.6
"248400160",2015,42.6,2017,42.5
"248400236",2015,19.0,2017,22.2
"248400251",2015,70.5,2017,72.5
"248400285",2015,41.2,2017,41.5
"248400293",2015,47.1,2017,47.2
"248400319",2015,37.3,2017,46.5
"248400335",2015,31.0,2017,44.7
"248500191",2015,41.4,2017,47.1
"248500258",2015,23.7,2017,29.9
"248500340",2015,42.7,2017,51.6
"248500415",2015,24.8,2017,49.2
"248500464",2015,26.7,2017,36.6
"248500530",2015,44.0,2017,54.8
"248500563",2015,22.6,2017,39.4
"248500589",2015,32.8,2017,48.6
"248500621",2015,30.5,2017,40.5
"248500662",2015,43.3,2017,47.6
"248600413",2015,20.4,2017,34.3
"248600447",2015,17.9,2017,28.2
"248700189",2015,26.8,2017,29.8
"248719262",2015,19.6,2017,22.8
"248719288",2015,22.7,2017,29.9
"248719312",2015,75.3,2017,77.4
"248719338",2015,13.2,2017,26.0
"248719353",2015,15.6,2017,37.4
"248719361",2015,3.2,2017,25.3
"248900334",2015,14.2,2017,20.4
"248900383",2015,6.5,2017,6.5
"248900524",2015,12.5,2017,21.6
"248900664",2015,7.7,2017,23.8
"248900748",2015,14.5,2017,20.1
"248900896",2015,20.0,2017,21.1
"248900938",2015,13.5,2017,15.1
"249000241",2015,14.3,2017,14.4
"249100074",2015,20.8,2017,33.8
"249100157",2015,32.4,2017,32.4
"249100546",2015,24.1,2017,28.4
"249100553",2015,27.7,2017,33.5
"249100595",2015,30.4,2017,40.1
"249500109",2015,61.4,2017,82.9
"249500430",2015,23.1,2017,22.9
"249500455",2015,22.9,2017,23.2
"249500489",2015,21.3,2017,21.3
"249500513",2015,30.3,2017,31.8
"249710047",2015,0.0,2017,0.0
"249710062",2015,42.6,2017,50.6
"249710070",2015,55.6,2017,58.6
"249720053",2015,30.2,2017,33.7
"249720061",2015,59.4,2017,73.1
"249730037",2015,5.1,2017,8.8
"249730045",2015,9.8,2017,24.3
"249730052",2015,0.0,2017,0.0
"249740077",2015,37.0,2017,48.6
"249740085",2015,51.7,2017,64.3
"249740093",2015,13.9,2017,60.3
"249740101",2015,29.2,2017,64.2
"249740119",2015,16.2,2017,56.9
